b_barony0021e;Barony0021e;Barony0021e;Barony0021e;;Barony0021e;;;;;;;;;x
b_barony0021f;Barony0021f;Barony0021f;Barony0021f;;Barony0021f;;;;;;;;;x
b_barony0021g;Barony0021g;Barony0021g;Barony0021g;;Barony0021g;;;;;;;;;x
c_province0022_adj;Province0022;Province0022;Province0022;;Province0022;;;;;;;;;x
b_barony0022`;Barony0022`;Barony0022`;Barony0022`;;Barony0022`;;;;;;;;;x
b_barony0022a;Barony0022a;Barony0022a;Barony0022a;;Barony0022a;;;;;;;;;x
b_barony0022b;Barony0022b;Barony0022b;Barony0022b;;Barony0022b;;;;;;;;;x
b_barony0022c;Barony0022c;Barony0022c;Barony0022c;;Barony0022c;;;;;;;;;x
b_barony0022d;Barony0022d;Barony0022d;Barony0022d;;Barony0022d;;;;;;;;;x
b_barony0022e;Barony0022e;Barony0022e;Barony0022e;;Barony0022e;;;;;;;;;x
b_barony0022f;Barony0022f;Barony0022f;Barony0022f;;Barony0022f;;;;;;;;;x
b_barony0022g;Barony0022g;Barony0022g;Barony0022g;;Barony0022g;;;;;;;;;x
d_duchy0023;Duchy0023;Duchy0023;Duchy0023;;Duchy0023;;;;;;;;;x
d_duchy0023_adj;Duchy0023;Duchy0023;Duchy0023;;Duchy0023;;;;;;;;;x
c_province0023_adj;Province0023;Province0023;Province0023;;Province0023;;;;;;;;;x
b_barony0023`;Barony0023`;Barony0023`;Barony0023`;;Barony0023`;;;;;;;;;x
b_barony0023a;Barony0023a;Barony0023a;Barony0023a;;Barony0023a;;;;;;;;;x
b_barony0023b;Barony0023b;Barony0023b;Barony0023b;;Barony0023b;;;;;;;;;x
b_barony0023c;Barony0023c;Barony0023c;Barony0023c;;Barony0023c;;;;;;;;;x
b_barony0023d;Barony0023d;Barony0023d;Barony0023d;;Barony0023d;;;;;;;;;x
b_barony0023e;Barony0023e;Barony0023e;Barony0023e;;Barony0023e;;;;;;;;;x
b_barony0023f;Barony0023f;Barony0023f;Barony0023f;;Barony0023f;;;;;;;;;x
b_barony0023g;Barony0023g;Barony0023g;Barony0023g;;Barony0023g;;;;;;;;;x
d_duchy0024;Duchy0024;Duchy0024;Duchy0024;;Duchy0024;;;;;;;;;x
d_duchy0024_adj;Duchy0024;Duchy0024;Duchy0024;;Duchy0024;;;;;;;;;x
c_province0024_adj;Province0024;Province0024;Province0024;;Province0024;;;;;;;;;x
b_barony0024`;Barony0024`;Barony0024`;Barony0024`;;Barony0024`;;;;;;;;;x
b_barony0024a;Barony0024a;Barony0024a;Barony0024a;;Barony0024a;;;;;;;;;x
b_barony0024b;Barony0024b;Barony0024b;Barony0024b;;Barony0024b;;;;;;;;;x
b_barony0024c;Barony0024c;Barony0024c;Barony0024c;;Barony0024c;;;;;;;;;x
b_barony0024d;Barony0024d;Barony0024d;Barony0024d;;Barony0024d;;;;;;;;;x
b_barony0024e;Barony0024e;Barony0024e;Barony0024e;;Barony0024e;;;;;;;;;x
b_barony0024f;Barony0024f;Barony0024f;Barony0024f;;Barony0024f;;;;;;;;;x
b_barony0024g;Barony0024g;Barony0024g;Barony0024g;;Barony0024g;;;;;;;;;x
d_duchy0025;Duchy0025;Duchy0025;Duchy0025;;Duchy0025;;;;;;;;;x
d_duchy0025_adj;Duchy0025;Duchy0025;Duchy0025;;Duchy0025;;;;;;;;;x
c_province0025_adj;Province0025;Province0025;Province0025;;Province0025;;;;;;;;;x
b_barony0025`;Barony0025`;Barony0025`;Barony0025`;;Barony0025`;;;;;;;;;x
b_barony0025a;Barony0025a;Barony0025a;Barony0025a;;Barony0025a;;;;;;;;;x
b_barony0025b;Barony0025b;Barony0025b;Barony0025b;;Barony0025b;;;;;;;;;x
b_barony0025c;Barony0025c;Barony0025c;Barony0025c;;Barony0025c;;;;;;;;;x
b_barony0025d;Barony0025d;Barony0025d;Barony0025d;;Barony0025d;;;;;;;;;x
b_barony0025e;Barony0025e;Barony0025e;Barony0025e;;Barony0025e;;;;;;;;;x
b_barony0025f;Barony0025f;Barony0025f;Barony0025f;;Barony0025f;;;;;;;;;x
b_barony0025g;Barony0025g;Barony0025g;Barony0025g;;Barony0025g;;;;;;;;;x
c_province0026_adj;Province0026;Province0026;Province0026;;Province0026;;;;;;;;;x
b_barony0026`;Barony0026`;Barony0026`;Barony0026`;;Barony0026`;;;;;;;;;x
b_barony0026a;Barony0026a;Barony0026a;Barony0026a;;Barony0026a;;;;;;;;;x
b_barony0026b;Barony0026b;Barony0026b;Barony0026b;;Barony0026b;;;;;;;;;x
b_barony0026c;Barony0026c;Barony0026c;Barony0026c;;Barony0026c;;;;;;;;;x
b_barony0026d;Barony0026d;Barony0026d;Barony0026d;;Barony0026d;;;;;;;;;x
b_barony0026e;Barony0026e;Barony0026e;Barony0026e;;Barony0026e;;;;;;;;;x
b_barony0026f;Barony0026f;Barony0026f;Barony0026f;;Barony0026f;;;;;;;;;x
b_barony0026g;Barony0026g;Barony0026g;Barony0026g;;Barony0026g;;;;;;;;;x
c_province0027_adj;Province0027;Province0027;Province0027;;Province0027;;;;;;;;;x
b_barony0027`;Barony0027`;Barony0027`;Barony0027`;;Barony0027`;;;;;;;;;x
b_barony0027a;Barony0027a;Barony0027a;Barony0027a;;Barony0027a;;;;;;;;;x
b_barony0027b;Barony0027b;Barony0027b;Barony0027b;;Barony0027b;;;;;;;;;x
b_barony0027c;Barony0027c;Barony0027c;Barony0027c;;Barony0027c;;;;;;;;;x
b_barony0027d;Barony0027d;Barony0027d;Barony0027d;;Barony0027d;;;;;;;;;x
b_barony0027e;Barony0027e;Barony0027e;Barony0027e;;Barony0027e;;;;;;;;;x
b_barony0027f;Barony0027f;Barony0027f;Barony0027f;;Barony0027f;;;;;;;;;x
b_barony0027g;Barony0027g;Barony0027g;Barony0027g;;Barony0027g;;;;;;;;;x
c_province0028_adj;Province0028;Province0028;Province0028;;Province0028;;;;;;;;;x
b_barony0028`;Barony0028`;Barony0028`;Barony0028`;;Barony0028`;;;;;;;;;x
b_barony0028a;Barony0028a;Barony0028a;Barony0028a;;Barony0028a;;;;;;;;;x
b_barony0028b;Barony0028b;Barony0028b;Barony0028b;;Barony0028b;;;;;;;;;x
b_barony0028c;Barony0028c;Barony0028c;Barony0028c;;Barony0028c;;;;;;;;;x
b_barony0028d;Barony0028d;Barony0028d;Barony0028d;;Barony0028d;;;;;;;;;x
b_barony0028e;Barony0028e;Barony0028e;Barony0028e;;Barony0028e;;;;;;;;;x
b_barony0028f;Barony0028f;Barony0028f;Barony0028f;;Barony0028f;;;;;;;;;x
b_barony0028g;Barony0028g;Barony0028g;Barony0028g;;Barony0028g;;;;;;;;;x
c_province0029_adj;Province0029;Province0029;Province0029;;Province0029;;;;;;;;;x
b_barony0029`;Barony0029`;Barony0029`;Barony0029`;;Barony0029`;;;;;;;;;x
b_barony0029a;Barony0029a;Barony0029a;Barony0029a;;Barony0029a;;;;;;;;;x
b_barony0029b;Barony0029b;Barony0029b;Barony0029b;;Barony0029b;;;;;;;;;x
b_barony0029c;Barony0029c;Barony0029c;Barony0029c;;Barony0029c;;;;;;;;;x
b_barony0029d;Barony0029d;Barony0029d;Barony0029d;;Barony0029d;;;;;;;;;x
b_barony0029e;Barony0029e;Barony0029e;Barony0029e;;Barony0029e;;;;;;;;;x
b_barony0029f;Barony0029f;Barony0029f;Barony0029f;;Barony0029f;;;;;;;;;x
b_barony0029g;Barony0029g;Barony0029g;Barony0029g;;Barony0029g;;;;;;;;;x
d_duchy0030;Duchy0030;Duchy0030;Duchy0030;;Duchy0030;;;;;;;;;x
d_duchy0030_adj;Duchy0030;Duchy0030;Duchy0030;;Duchy0030;;;;;;;;;x
c_province0030_adj;Province0030;Province0030;Province0030;;Province0030;;;;;;;;;x
b_barony0030`;Barony0030`;Barony0030`;Barony0030`;;Barony0030`;;;;;;;;;x
b_barony0030a;Barony0030a;Barony0030a;Barony0030a;;Barony0030a;;;;;;;;;x
b_barony0030b;Barony0030b;Barony0030b;Barony0030b;;Barony0030b;;;;;;;;;x
b_barony0030c;Barony0030c;Barony0030c;Barony0030c;;Barony0030c;;;;;;;;;x
b_barony0030d;Barony0030d;Barony0030d;Barony0030d;;Barony0030d;;;;;;;;;x
b_barony0030e;Barony0030e;Barony0030e;Barony0030e;;Barony0030e;;;;;;;;;x
b_barony0030f;Barony0030f;Barony0030f;Barony0030f;;Barony0030f;;;;;;;;;x
b_barony0030g;Barony0030g;Barony0030g;Barony0030g;;Barony0030g;;;;;;;;;x
c_province0031_adj;Province0031;Province0031;Province0031;;Province0031;;;;;;;;;x
b_barony0031`;Barony0031`;Barony0031`;Barony0031`;;Barony0031`;;;;;;;;;x
b_barony0031a;Barony0031a;Barony0031a;Barony0031a;;Barony0031a;;;;;;;;;x
b_barony0031b;Barony0031b;Barony0031b;Barony0031b;;Barony0031b;;;;;;;;;x
b_barony0031c;Barony0031c;Barony0031c;Barony0031c;;Barony0031c;;;;;;;;;x
b_barony0031d;Barony0031d;Barony0031d;Barony0031d;;Barony0031d;;;;;;;;;x
b_barony0031e;Barony0031e;Barony0031e;Barony0031e;;Barony0031e;;;;;;;;;x
b_barony0031f;Barony0031f;Barony0031f;Barony0031f;;Barony0031f;;;;;;;;;x
b_barony0031g;Barony0031g;Barony0031g;Barony0031g;;Barony0031g;;;;;;;;;x
c_province0032_adj;Province0032;Province0032;Province0032;;Province0032;;;;;;;;;x
b_barony0032`;Barony0032`;Barony0032`;Barony0032`;;Barony0032`;;;;;;;;;x
b_barony0032a;Barony0032a;Barony0032a;Barony0032a;;Barony0032a;;;;;;;;;x
b_barony0032b;Barony0032b;Barony0032b;Barony0032b;;Barony0032b;;;;;;;;;x
b_barony0032c;Barony0032c;Barony0032c;Barony0032c;;Barony0032c;;;;;;;;;x
b_barony0032d;Barony0032d;Barony0032d;Barony0032d;;Barony0032d;;;;;;;;;x
b_barony0032e;Barony0032e;Barony0032e;Barony0032e;;Barony0032e;;;;;;;;;x
b_barony0032f;Barony0032f;Barony0032f;Barony0032f;;Barony0032f;;;;;;;;;x
b_barony0032g;Barony0032g;Barony0032g;Barony0032g;;Barony0032g;;;;;;;;;x
c_province0033_adj;Province0033;Province0033;Province0033;;Province0033;;;;;;;;;x
b_barony0033`;Barony0033`;Barony0033`;Barony0033`;;Barony0033`;;;;;;;;;x
b_barony0033a;Barony0033a;Barony0033a;Barony0033a;;Barony0033a;;;;;;;;;x
b_barony0033b;Barony0033b;Barony0033b;Barony0033b;;Barony0033b;;;;;;;;;x
b_barony0033c;Barony0033c;Barony0033c;Barony0033c;;Barony0033c;;;;;;;;;x
b_barony0033d;Barony0033d;Barony0033d;Barony0033d;;Barony0033d;;;;;;;;;x
b_barony0033e;Barony0033e;Barony0033e;Barony0033e;;Barony0033e;;;;;;;;;x
b_barony0033f;Barony0033f;Barony0033f;Barony0033f;;Barony0033f;;;;;;;;;x
b_barony0033g;Barony0033g;Barony0033g;Barony0033g;;Barony0033g;;;;;;;;;x
c_province0034_adj;Province0034;Province0034;Province0034;;Province0034;;;;;;;;;x
b_barony0034`;Barony0034`;Barony0034`;Barony0034`;;Barony0034`;;;;;;;;;x
b_barony0034a;Barony0034a;Barony0034a;Barony0034a;;Barony0034a;;;;;;;;;x
b_barony0034b;Barony0034b;Barony0034b;Barony0034b;;Barony0034b;;;;;;;;;x
b_barony0034c;Barony0034c;Barony0034c;Barony0034c;;Barony0034c;;;;;;;;;x
b_barony0034d;Barony0034d;Barony0034d;Barony0034d;;Barony0034d;;;;;;;;;x
b_barony0034e;Barony0034e;Barony0034e;Barony0034e;;Barony0034e;;;;;;;;;x
b_barony0034f;Barony0034f;Barony0034f;Barony0034f;;Barony0034f;;;;;;;;;x
b_barony0034g;Barony0034g;Barony0034g;Barony0034g;;Barony0034g;;;;;;;;;x
c_province0035_adj;Province0035;Province0035;Province0035;;Province0035;;;;;;;;;x
b_barony0035`;Barony0035`;Barony0035`;Barony0035`;;Barony0035`;;;;;;;;;x
b_barony0035a;Barony0035a;Barony0035a;Barony0035a;;Barony0035a;;;;;;;;;x
b_barony0035b;Barony0035b;Barony0035b;Barony0035b;;Barony0035b;;;;;;;;;x
b_barony0035c;Barony0035c;Barony0035c;Barony0035c;;Barony0035c;;;;;;;;;x
b_barony0035d;Barony0035d;Barony0035d;Barony0035d;;Barony0035d;;;;;;;;;x
b_barony0035e;Barony0035e;Barony0035e;Barony0035e;;Barony0035e;;;;;;;;;x
b_barony0035f;Barony0035f;Barony0035f;Barony0035f;;Barony0035f;;;;;;;;;x
b_barony0035g;Barony0035g;Barony0035g;Barony0035g;;Barony0035g;;;;;;;;;x
d_duchy0036;Duchy0036;Duchy0036;Duchy0036;;Duchy0036;;;;;;;;;x
d_duchy0036_adj;Duchy0036;Duchy0036;Duchy0036;;Duchy0036;;;;;;;;;x
c_province0036_adj;Province0036;Province0036;Province0036;;Province0036;;;;;;;;;x
b_barony0036`;Barony0036`;Barony0036`;Barony0036`;;Barony0036`;;;;;;;;;x
b_barony0036a;Barony0036a;Barony0036a;Barony0036a;;Barony0036a;;;;;;;;;x
b_barony0036b;Barony0036b;Barony0036b;Barony0036b;;Barony0036b;;;;;;;;;x
b_barony0036c;Barony0036c;Barony0036c;Barony0036c;;Barony0036c;;;;;;;;;x
b_barony0036d;Barony0036d;Barony0036d;Barony0036d;;Barony0036d;;;;;;;;;x
b_barony0036e;Barony0036e;Barony0036e;Barony0036e;;Barony0036e;;;;;;;;;x
b_barony0036f;Barony0036f;Barony0036f;Barony0036f;;Barony0036f;;;;;;;;;x
b_barony0036g;Barony0036g;Barony0036g;Barony0036g;;Barony0036g;;;;;;;;;x
c_province0037_adj;Province0037;Province0037;Province0037;;Province0037;;;;;;;;;x
b_barony0037`;Barony0037`;Barony0037`;Barony0037`;;Barony0037`;;;;;;;;;x
b_barony0037a;Barony0037a;Barony0037a;Barony0037a;;Barony0037a;;;;;;;;;x
b_barony0037b;Barony0037b;Barony0037b;Barony0037b;;Barony0037b;;;;;;;;;x
b_barony0037c;Barony0037c;Barony0037c;Barony0037c;;Barony0037c;;;;;;;;;x
b_barony0037d;Barony0037d;Barony0037d;Barony0037d;;Barony0037d;;;;;;;;;x
b_barony0037e;Barony0037e;Barony0037e;Barony0037e;;Barony0037e;;;;;;;;;x
b_barony0037f;Barony0037f;Barony0037f;Barony0037f;;Barony0037f;;;;;;;;;x
b_barony0037g;Barony0037g;Barony0037g;Barony0037g;;Barony0037g;;;;;;;;;x
d_duchy0038;Duchy0038;Duchy0038;Duchy0038;;Duchy0038;;;;;;;;;x
d_duchy0038_adj;Duchy0038;Duchy0038;Duchy0038;;Duchy0038;;;;;;;;;x
c_province0038_adj;Province0038;Province0038;Province0038;;Province0038;;;;;;;;;x
b_barony0038`;Barony0038`;Barony0038`;Barony0038`;;Barony0038`;;;;;;;;;x
b_barony0038a;Barony0038a;Barony0038a;Barony0038a;;Barony0038a;;;;;;;;;x
b_barony0038b;Barony0038b;Barony0038b;Barony0038b;;Barony0038b;;;;;;;;;x
b_barony0038c;Barony0038c;Barony0038c;Barony0038c;;Barony0038c;;;;;;;;;x
b_barony0038d;Barony0038d;Barony0038d;Barony0038d;;Barony0038d;;;;;;;;;x
b_barony0038e;Barony0038e;Barony0038e;Barony0038e;;Barony0038e;;;;;;;;;x
b_barony0038f;Barony0038f;Barony0038f;Barony0038f;;Barony0038f;;;;;;;;;x
b_barony0038g;Barony0038g;Barony0038g;Barony0038g;;Barony0038g;;;;;;;;;x
c_province0039_adj;Province0039;Province0039;Province0039;;Province0039;;;;;;;;;x
b_barony0039`;Barony0039`;Barony0039`;Barony0039`;;Barony0039`;;;;;;;;;x
b_barony0039a;Barony0039a;Barony0039a;Barony0039a;;Barony0039a;;;;;;;;;x
b_barony0039b;Barony0039b;Barony0039b;Barony0039b;;Barony0039b;;;;;;;;;x
b_barony0039c;Barony0039c;Barony0039c;Barony0039c;;Barony0039c;;;;;;;;;x
b_barony0039d;Barony0039d;Barony0039d;Barony0039d;;Barony0039d;;;;;;;;;x
b_barony0039e;Barony0039e;Barony0039e;Barony0039e;;Barony0039e;;;;;;;;;x
b_barony0039f;Barony0039f;Barony0039f;Barony0039f;;Barony0039f;;;;;;;;;x
b_barony0039g;Barony0039g;Barony0039g;Barony0039g;;Barony0039g;;;;;;;;;x
c_province0040_adj;Province0040;Province0040;Province0040;;Province0040;;;;;;;;;x
b_barony0040`;Barony0040`;Barony0040`;Barony0040`;;Barony0040`;;;;;;;;;x
b_barony0040a;Barony0040a;Barony0040a;Barony0040a;;Barony0040a;;;;;;;;;x
b_barony0040b;Barony0040b;Barony0040b;Barony0040b;;Barony0040b;;;;;;;;;x
b_barony0040c;Barony0040c;Barony0040c;Barony0040c;;Barony0040c;;;;;;;;;x
b_barony0040d;Barony0040d;Barony0040d;Barony0040d;;Barony0040d;;;;;;;;;x
b_barony0040e;Barony0040e;Barony0040e;Barony0040e;;Barony0040e;;;;;;;;;x
b_barony0040f;Barony0040f;Barony0040f;Barony0040f;;Barony0040f;;;;;;;;;x
b_barony0040g;Barony0040g;Barony0040g;Barony0040g;;Barony0040g;;;;;;;;;x
c_province0041_adj;Province0041;Province0041;Province0041;;Province0041;;;;;;;;;x
b_barony0041`;Barony0041`;Barony0041`;Barony0041`;;Barony0041`;;;;;;;;;x
b_barony0041a;Barony0041a;Barony0041a;Barony0041a;;Barony0041a;;;;;;;;;x
b_barony0041b;Barony0041b;Barony0041b;Barony0041b;;Barony0041b;;;;;;;;;x
b_barony0041c;Barony0041c;Barony0041c;Barony0041c;;Barony0041c;;;;;;;;;x
b_barony0041d;Barony0041d;Barony0041d;Barony0041d;;Barony0041d;;;;;;;;;x
b_barony0041e;Barony0041e;Barony0041e;Barony0041e;;Barony0041e;;;;;;;;;x
b_barony0041f;Barony0041f;Barony0041f;Barony0041f;;Barony0041f;;;;;;;;;x
b_barony0041g;Barony0041g;Barony0041g;Barony0041g;;Barony0041g;;;;;;;;;x
c_province0042_adj;Province0042;Province0042;Province0042;;Province0042;;;;;;;;;x
b_barony0042`;Barony0042`;Barony0042`;Barony0042`;;Barony0042`;;;;;;;;;x
b_barony0042a;Barony0042a;Barony0042a;Barony0042a;;Barony0042a;;;;;;;;;x
b_barony0042b;Barony0042b;Barony0042b;Barony0042b;;Barony0042b;;;;;;;;;x
b_barony0042c;Barony0042c;Barony0042c;Barony0042c;;Barony0042c;;;;;;;;;x
b_barony0042d;Barony0042d;Barony0042d;Barony0042d;;Barony0042d;;;;;;;;;x
b_barony0042e;Barony0042e;Barony0042e;Barony0042e;;Barony0042e;;;;;;;;;x
b_barony0042f;Barony0042f;Barony0042f;Barony0042f;;Barony0042f;;;;;;;;;x
b_barony0042g;Barony0042g;Barony0042g;Barony0042g;;Barony0042g;;;;;;;;;x
c_province0043_adj;Province0043;Province0043;Province0043;;Province0043;;;;;;;;;x
b_barony0043`;Barony0043`;Barony0043`;Barony0043`;;Barony0043`;;;;;;;;;x
b_barony0043a;Barony0043a;Barony0043a;Barony0043a;;Barony0043a;;;;;;;;;x
b_barony0043b;Barony0043b;Barony0043b;Barony0043b;;Barony0043b;;;;;;;;;x
b_barony0043c;Barony0043c;Barony0043c;Barony0043c;;Barony0043c;;;;;;;;;x
b_barony0043d;Barony0043d;Barony0043d;Barony0043d;;Barony0043d;;;;;;;;;x
b_barony0043e;Barony0043e;Barony0043e;Barony0043e;;Barony0043e;;;;;;;;;x
b_barony0043f;Barony0043f;Barony0043f;Barony0043f;;Barony0043f;;;;;;;;;x
b_barony0043g;Barony0043g;Barony0043g;Barony0043g;;Barony0043g;;;;;;;;;x
c_province0044_adj;Province0044;Province0044;Province0044;;Province0044;;;;;;;;;x
b_barony0044`;Barony0044`;Barony0044`;Barony0044`;;Barony0044`;;;;;;;;;x
b_barony0044a;Barony0044a;Barony0044a;Barony0044a;;Barony0044a;;;;;;;;;x
b_barony0044b;Barony0044b;Barony0044b;Barony0044b;;Barony0044b;;;;;;;;;x
b_barony0044c;Barony0044c;Barony0044c;Barony0044c;;Barony0044c;;;;;;;;;x
b_barony0044d;Barony0044d;Barony0044d;Barony0044d;;Barony0044d;;;;;;;;;x
b_barony0044e;Barony0044e;Barony0044e;Barony0044e;;Barony0044e;;;;;;;;;x
b_barony0044f;Barony0044f;Barony0044f;Barony0044f;;Barony0044f;;;;;;;;;x
b_barony0044g;Barony0044g;Barony0044g;Barony0044g;;Barony0044g;;;;;;;;;x
c_province0045_adj;Province0045;Province0045;Province0045;;Province0045;;;;;;;;;x
b_barony0045`;Barony0045`;Barony0045`;Barony0045`;;Barony0045`;;;;;;;;;x
b_barony0045a;Barony0045a;Barony0045a;Barony0045a;;Barony0045a;;;;;;;;;x
b_barony0045b;Barony0045b;Barony0045b;Barony0045b;;Barony0045b;;;;;;;;;x
b_barony0045c;Barony0045c;Barony0045c;Barony0045c;;Barony0045c;;;;;;;;;x
b_barony0045d;Barony0045d;Barony0045d;Barony0045d;;Barony0045d;;;;;;;;;x
b_barony0045e;Barony0045e;Barony0045e;Barony0045e;;Barony0045e;;;;;;;;;x
b_barony0045f;Barony0045f;Barony0045f;Barony0045f;;Barony0045f;;;;;;;;;x
b_barony0045g;Barony0045g;Barony0045g;Barony0045g;;Barony0045g;;;;;;;;;x
c_province0046_adj;Province0046;Province0046;Province0046;;Province0046;;;;;;;;;x
b_barony0046`;Barony0046`;Barony0046`;Barony0046`;;Barony0046`;;;;;;;;;x
b_barony0046a;Barony0046a;Barony0046a;Barony0046a;;Barony0046a;;;;;;;;;x
b_barony0046b;Barony0046b;Barony0046b;Barony0046b;;Barony0046b;;;;;;;;;x
b_barony0046c;Barony0046c;Barony0046c;Barony0046c;;Barony0046c;;;;;;;;;x
b_barony0046d;Barony0046d;Barony0046d;Barony0046d;;Barony0046d;;;;;;;;;x
b_barony0046e;Barony0046e;Barony0046e;Barony0046e;;Barony0046e;;;;;;;;;x
b_barony0046f;Barony0046f;Barony0046f;Barony0046f;;Barony0046f;;;;;;;;;x
b_barony0046g;Barony0046g;Barony0046g;Barony0046g;;Barony0046g;;;;;;;;;x
c_province0047_adj;Province0047;Province0047;Province0047;;Province0047;;;;;;;;;x
b_barony0047`;Barony0047`;Barony0047`;Barony0047`;;Barony0047`;;;;;;;;;x
b_barony0047a;Barony0047a;Barony0047a;Barony0047a;;Barony0047a;;;;;;;;;x
b_barony0047b;Barony0047b;Barony0047b;Barony0047b;;Barony0047b;;;;;;;;;x
b_barony0047c;Barony0047c;Barony0047c;Barony0047c;;Barony0047c;;;;;;;;;x
b_barony0047d;Barony0047d;Barony0047d;Barony0047d;;Barony0047d;;;;;;;;;x
b_barony0047e;Barony0047e;Barony0047e;Barony0047e;;Barony0047e;;;;;;;;;x
b_barony0047f;Barony0047f;Barony0047f;Barony0047f;;Barony0047f;;;;;;;;;x
b_barony0047g;Barony0047g;Barony0047g;Barony0047g;;Barony0047g;;;;;;;;;x
c_province0048_adj;Province0048;Province0048;Province0048;;Province0048;;;;;;;;;x
b_barony0048`;Barony0048`;Barony0048`;Barony0048`;;Barony0048`;;;;;;;;;x
b_barony0048a;Barony0048a;Barony0048a;Barony0048a;;Barony0048a;;;;;;;;;x
b_barony0048b;Barony0048b;Barony0048b;Barony0048b;;Barony0048b;;;;;;;;;x
b_barony0048c;Barony0048c;Barony0048c;Barony0048c;;Barony0048c;;;;;;;;;x
b_barony0048d;Barony0048d;Barony0048d;Barony0048d;;Barony0048d;;;;;;;;;x
b_barony0048e;Barony0048e;Barony0048e;Barony0048e;;Barony0048e;;;;;;;;;x
b_barony0048f;Barony0048f;Barony0048f;Barony0048f;;Barony0048f;;;;;;;;;x
b_barony0048g;Barony0048g;Barony0048g;Barony0048g;;Barony0048g;;;;;;;;;x
e_empire0049;Empire0049;Empire0049;Empire0049;;Empire0049;;;;;;;;;x
e_empire0049_adj;Empire0049;Empire0049;Empire0049;;Empire0049;;;;;;;;;x
k_kingdom0049;Kingdom0049;Kingdom0049;Kingdom0049;;Kingdom0049;;;;;;;;;x
k_kingdom0049_adj;Kingdom0049;Kingdom0049;Kingdom0049;;Kingdom0049;;;;;;;;;x
d_duchy0049;Duchy0049;Duchy0049;Duchy0049;;Duchy0049;;;;;;;;;x
d_duchy0049_adj;Duchy0049;Duchy0049;Duchy0049;;Duchy0049;;;;;;;;;x
c_province0049_adj;Province0049;Province0049;Province0049;;Province0049;;;;;;;;;x
b_barony0049`;Barony0049`;Barony0049`;Barony0049`;;Barony0049`;;;;;;;;;x
b_barony0049a;Barony0049a;Barony0049a;Barony0049a;;Barony0049a;;;;;;;;;x
b_barony0049b;Barony0049b;Barony0049b;Barony0049b;;Barony0049b;;;;;;;;;x
b_barony0049c;Barony0049c;Barony0049c;Barony0049c;;Barony0049c;;;;;;;;;x
b_barony0049d;Barony0049d;Barony0049d;Barony0049d;;Barony0049d;;;;;;;;;x
b_barony0049e;Barony0049e;Barony0049e;Barony0049e;;Barony0049e;;;;;;;;;x
b_barony0049f;Barony0049f;Barony0049f;Barony0049f;;Barony0049f;;;;;;;;;x
b_barony0049g;Barony0049g;Barony0049g;Barony0049g;;Barony0049g;;;;;;;;;x
c_province0050_adj;Province0050;Province0050;Province0050;;Province0050;;;;;;;;;x
b_barony0050`;Barony0050`;Barony0050`;Barony0050`;;Barony0050`;;;;;;;;;x
b_barony0050a;Barony0050a;Barony0050a;Barony0050a;;Barony0050a;;;;;;;;;x
b_barony0050b;Barony0050b;Barony0050b;Barony0050b;;Barony0050b;;;;;;;;;x
b_barony0050c;Barony0050c;Barony0050c;Barony0050c;;Barony0050c;;;;;;;;;x
b_barony0050d;Barony0050d;Barony0050d;Barony0050d;;Barony0050d;;;;;;;;;x
b_barony0050e;Barony0050e;Barony0050e;Barony0050e;;Barony0050e;;;;;;;;;x
b_barony0050f;Barony0050f;Barony0050f;Barony0050f;;Barony0050f;;;;;;;;;x
b_barony0050g;Barony0050g;Barony0050g;Barony0050g;;Barony0050g;;;;;;;;;x
c_province0051_adj;Province0051;Province0051;Province0051;;Province0051;;;;;;;;;x
b_barony0051`;Barony0051`;Barony0051`;Barony0051`;;Barony0051`;;;;;;;;;x
b_barony0051a;Barony0051a;Barony0051a;Barony0051a;;Barony0051a;;;;;;;;;x
b_barony0051b;Barony0051b;Barony0051b;Barony0051b;;Barony0051b;;;;;;;;;x
b_barony0051c;Barony0051c;Barony0051c;Barony0051c;;Barony0051c;;;;;;;;;x
b_barony0051d;Barony0051d;Barony0051d;Barony0051d;;Barony0051d;;;;;;;;;x
b_barony0051e;Barony0051e;Barony0051e;Barony0051e;;Barony0051e;;;;;;;;;x
b_barony0051f;Barony0051f;Barony0051f;Barony0051f;;Barony0051f;;;;;;;;;x
b_barony0051g;Barony0051g;Barony0051g;Barony0051g;;Barony0051g;;;;;;;;;x
c_province0052_adj;Province0052;Province0052;Province0052;;Province0052;;;;;;;;;x
b_barony0052`;Barony0052`;Barony0052`;Barony0052`;;Barony0052`;;;;;;;;;x
b_barony0052a;Barony0052a;Barony0052a;Barony0052a;;Barony0052a;;;;;;;;;x
b_barony0052b;Barony0052b;Barony0052b;Barony0052b;;Barony0052b;;;;;;;;;x
b_barony0052c;Barony0052c;Barony0052c;Barony0052c;;Barony0052c;;;;;;;;;x
b_barony0052d;Barony0052d;Barony0052d;Barony0052d;;Barony0052d;;;;;;;;;x
b_barony0052e;Barony0052e;Barony0052e;Barony0052e;;Barony0052e;;;;;;;;;x
b_barony0052f;Barony0052f;Barony0052f;Barony0052f;;Barony0052f;;;;;;;;;x
b_barony0052g;Barony0052g;Barony0052g;Barony0052g;;Barony0052g;;;;;;;;;x
c_province0053_adj;Province0053;Province0053;Province0053;;Province0053;;;;;;;;;x
b_barony0053`;Barony0053`;Barony0053`;Barony0053`;;Barony0053`;;;;;;;;;x
